,SitID,HorID,Pick,Quality,Tops
22991,121481,4000,        ,-1,t41
22992,121481,5000,        ,0,t31
22993,121481,6000,        ,0,clw_wab
22994,121481,7000,        ,0,t21
22995,121481,9000,        ,0,t15
22996,121481,9500,        ,0,e14
22997,121481,10000,        ,0,t11
22998,121481,11000,        ,0,t10.5
22999,121481,12000,        ,0,e10
23000,121481,13000,        ,0,mcmurray
23001,121481,14000,233,1,paleozoic
23002,121484,1000,133.5,2,mannville
23003,121484,2000,245.67,1,t61
23004,121484,3000,        ,0,t51
23005,121484,4000,        ,-1,t41
23006,121484,5000,        ,0,t31
23007,121484,6000,266.4,1,clw_wab
23008,121484,7000,        ,0,t21
23009,121484,9000,        ,0,t15
23010,121484,9500,        ,0,e14
23011,121484,10000,        ,0,t11
23012,121484,11000,        ,0,t10.5
23013,121484,12000,        ,0,e10
23014,121484,13000,        ,0,mcmurray
23015,121484,14000,270.66,1,paleozoic
23016,121602,1000,        ,0,mannville
23017,121602,2000,180,1,t61
23018,121602,3000,198,1,t51
23019,121602,4000,        ,-1,t41
23020,121602,5000,211.5,2,t31
23021,121602,6000,        ,-1,clw_wab
23022,121602,7000,219,1,t21
23023,121602,9000,226.5,3,t15
23024,121602,9500,226.5,3,e14
23025,121602,10000,228,3,t11
23026,121602,11000,230.5,3,t10.5
23027,121602,12000,230.5,3,e10
23028,121602,13000,230.5,3,mcmurray
23029,121602,14000,279,1,paleozoic
23030,121605,1000,        ,0,mannville
23031,121605,2000,186,1,t61
23032,121605,3000,203,1,t51
23033,121605,4000,        ,-1,t41
23034,121605,5000,216,1,t31
23035,121605,6000,        ,-1,clw_wab
23036,121605,7000,222.5,1,t21
23037,121605,9000,230,3,t15
23038,121605,9500,230,3,e14
23039,121605,10000,232,3,t11
23040,121605,11000,232,3,t10.5
23041,121605,12000,232,3,e10
23042,121605,13000,232,3,mcmurray
23043,121605,14000,294.5,1,paleozoic
23044,121607,1000,        ,0,mannville
23045,121607,2000,201,1,t61
23046,121607,3000,219,1,t51
23047,121607,4000,        ,-1,t41
23048,121607,5000,233,1,t31
23049,121607,6000,        ,-1,clw_wab
23050,121607,7000,240,1,t21
23051,121607,9000,247.5,3,t15
23052,121607,9500,247.5,3,e14
23053,121607,10000,249,2,t11
23054,121607,11000,252,3,t10.5
23055,121607,12000,252,2,e10
23056,121607,13000,252,2,mcmurray
23057,121607,14000,301,1,paleozoic
23058,121608,1000,        ,0,mannville
23059,121608,2000,221.5,1,t61
23060,121608,3000,239,1,t51
23061,121608,4000,        ,-1,t41
23062,121608,5000,254,1,t31
23063,121608,6000,        ,-1,clw_wab
23064,121608,7000,260,1,t21
23065,121608,9000,268,3,t15
23066,121608,9500,268,3,e14
23067,121608,10000,270,3,t11
23068,121608,11000,272,2,t10.5
23069,121608,12000,272,1,e10
23070,121608,13000,272,1,mcmurray
23071,121608,14000,325,1,paleozoic
23072,121613,1000,        ,0,mannville
23073,121613,2000,142.65,1,t61
23074,121613,3000,162.15,1,t51
23075,121613,4000,        ,-1,t41
23076,121613,5000,179.83,1,t31
23077,121613,6000,        ,-1,clw_wab
23078,121613,7000,183.49,1,t21
23079,121613,9000,190.2,3,t15
23080,121613,9500,190.2,3,e14
23081,121613,10000,192.02,3,t11
23082,121613,11000,192.63,3,t10.5
23083,121613,12000,192.63,3,e10
23084,121613,13000,192.63,3,mcmurray
23085,121613,14000,243.54,1,paleozoic
23086,121679,1000,        ,0,mannville
23087,121679,2000,        ,0,t61
23088,121679,3000,        ,0,t51
23089,121679,4000,        ,-1,t41
23090,121679,5000,        ,0,t31
23091,121679,6000,        ,-1,clw_wab
23092,121679,7000,        ,0,t21
23093,121679,9000,        ,0,t15
23094,121679,9500,        ,0,e14
23095,121679,10000,        ,0,t11
23096,121679,11000,        ,0,t10.5
23097,121679,12000,        ,0,e10
23098,121679,13000,8,3,mcmurray
23099,121679,14000,63.5,2,paleozoic
23100,121755,1000,        ,0,mannville
23101,121755,2000,        ,0,t61
23102,121755,3000,        ,0,t51
23103,121755,4000,        ,-1,t41
23104,121755,5000,        ,0,t31
23105,121755,6000,        ,-1,clw_wab
23106,121755,7000,        ,0,t21
23107,121755,9000,        ,0,t15
23108,121755,9500,        ,0,e14
23109,121755,10000,        ,0,t11
23110,121755,11000,        ,0,t10.5
23111,121755,12000,        ,0,e10
23112,121755,13000,10.5,3,mcmurray
23113,121755,14000,60,1,paleozoic
23114,121991,1000,        ,0,mannville
23115,121991,2000,        ,0,t61
23116,121991,3000,        ,0,t51
23117,121991,4000,        ,-1,t41
23118,121991,5000,        ,0,t31
23119,121991,6000,        ,-1,clw_wab
23120,121991,7000,        ,0,t21
23121,121991,9000,        ,0,t15
23122,121991,9500,        ,0,e14
23123,121991,10000,        ,0,t11
23124,121991,11000,        ,0,t10.5
23125,121991,12000,        ,0,e10
23126,121991,13000,31,2,mcmurray
23127,121991,14000,64,1,paleozoic
23128,121999,1000,        ,0,mannville
23129,121999,2000,        ,0,t61
23130,121999,3000,        ,0,t51
23131,121999,4000,        ,-1,t41
23132,121999,5000,        ,0,t31
23133,121999,6000,        ,-1,clw_wab
23134,121999,7000,        ,0,t21
23135,121999,9000,        ,0,t15
23136,121999,9500,        ,0,e14
23137,121999,10000,        ,0,t11
23138,121999,11000,        ,0,t10.5
23139,121999,12000,        ,0,e10
23140,121999,13000,9,3,mcmurray
23141,121999,14000,40.5,1,paleozoic
23142,122040,1000,        ,0,mannville
23143,122040,2000,        ,0,t61
23144,122040,3000,        ,0,t51
23145,122040,4000,        ,-1,t41
23146,122040,5000,        ,0,t31
23147,122040,6000,        ,-1,clw_wab
23148,122040,7000,        ,0,t21
23149,122040,9000,        ,0,t15
23150,122040,9500,        ,0,e14
23151,122040,10000,        ,0,t11
23152,122040,11000,        ,0,t10.5
23153,122040,12000,        ,0,e10
23154,122040,13000,8.5,2,mcmurray
23155,122040,14000,59.5,1,paleozoic
23156,122094,1000,        ,0,mannville
23157,122094,2000,        ,0,t61
23158,122094,3000,        ,0,t51
23159,122094,4000,        ,-1,t41
23160,122094,5000,        ,0,t31
23161,122094,6000,        ,-1,clw_wab
23162,122094,7000,        ,0,t21
23163,122094,9000,        ,0,t15
23164,122094,9500,        ,0,e14
23165,122094,10000,        ,0,t11
23166,122094,11000,        ,0,t10.5
23167,122094,12000,        ,0,e10
23168,122094,13000,3.5,3,mcmurray
23169,122094,14000,29.5,1,paleozoic
23170,122145,1000,        ,0,mannville
23171,122145,2000,        ,0,t61
23172,122145,3000,24,1,t51
23173,122145,4000,        ,-1,t41
23174,122145,5000,38,1,t31
23175,122145,6000,        ,-1,clw_wab
23176,122145,7000,42,1,t21
23177,122145,9000,47.5,3,t15
23178,122145,9500,47.5,3,e14
23179,122145,10000,49.5,1,t11
23180,122145,11000,53,2,t10.5
23181,122145,12000,65,3,e10
23182,122145,13000,65,3,mcmurray
23183,122145,14000,90,1,paleozoic
23184,122157,1000,        ,0,mannville
23185,122157,2000,        ,0,t61
23186,122157,3000,        ,0,t51
23187,122157,4000,        ,-1,t41
23188,122157,5000,        ,0,t31
23189,122157,6000,        ,-1,clw_wab
23190,122157,7000,        ,0,t21
23191,122157,9000,        ,0,t15
23192,122157,9500,        ,0,e14
23193,122157,10000,        ,0,t11
23194,122157,11000,        ,0,t10.5
23195,122157,12000,        ,0,e10
23196,122157,13000,3.35,3,mcmurray
23197,122157,14000,40.84,1,paleozoic
23198,122166,1000,        ,0,mannville
23199,122166,2000,        ,0,t61
23200,122166,3000,        ,0,t51
23201,122166,4000,        ,-1,t41
23202,122166,5000,        ,-1,t31
23203,122166,6000,        ,-1,clw_wab
23204,122166,7000,14.63,2,t21
23205,122166,9000,17.68,3,t15
23206,122166,9500,17.68,3,e14
23207,122166,10000,20.42,2,t11
23208,122166,11000,24.99,3,t10.5
23209,122166,12000,30.48,3,e10
23210,122166,13000,30.48,3,mcmurray
23211,122166,14000,59.74,2,paleozoic
23212,122201,1000,        ,0,mannville
23213,122201,2000,        ,0,t61
23214,122201,3000,        ,0,t51
23215,122201,4000,        ,-1,t41
23216,122201,5000,10.67,2,t31
23217,122201,6000,        ,-1,clw_wab
23218,122201,7000,16.46,1,t21
23219,122201,9000,21.64,3,t15
23220,122201,9500,21.64,3,e14
23221,122201,10000,24.38,1,t11
23222,122201,11000,26.52,3,t10.5
23223,122201,12000,28.65,2,e10
23224,122201,13000,28.65,2,mcmurray
23225,122201,14000,80.77,1,paleozoic
23226,122210,1000,        ,0,mannville
23227,122210,2000,        ,0,t61
23228,122210,3000,33,1,t51
23229,122210,4000,        ,-1,t41
23230,122210,5000,44,1,t31
23231,122210,6000,        ,-1,clw_wab
23232,122210,7000,49,1,t21
23233,122210,9000,54,3,t15
23234,122210,9500,54,3,e14
23235,122210,10000,56,2,t11
23236,122210,11000,60,2,t10.5
23237,122210,12000,74,2,e10
23238,122210,13000,74,2,mcmurray
23239,122210,14000,120,3,paleozoic
23240,122219,1000,        ,0,mannville
23241,122219,2000,        ,0,t61
23242,122219,3000,33,1,t51
23243,122219,4000,        ,-1,t41
23244,122219,5000,45,1,t31
23245,122219,6000,        ,-1,clw_wab
23246,122219,7000,50,1,t21
23247,122219,9000,55,3,t15
23248,122219,9500,55,3,e14
23249,122219,10000,58,1,t11
23250,122219,11000,61,2,t10.5
23251,122219,12000,79,2,e10
23252,122219,13000,79,2,mcmurray
23253,122219,14000,114,1,paleozoic
23254,122238,1000,        ,0,mannville
23255,122238,2000,        ,0,t61
23256,122238,3000,23.77,1,t51
23257,122238,4000,        ,-1,t41
23258,122238,5000,35.66,1,t31
23259,122238,6000,        ,-1,clw_wab
23260,122238,7000,40.23,1,t21
23261,122238,9000,44.5,3,t15
23262,122238,9500,44.5,3,e14
23263,122238,10000,45.72,1,t11
23264,122238,11000,48.77,1,t10.5
23265,122238,12000,59.74,1,e10
23266,122238,13000,59.74,1,mcmurray
23267,122238,14000,100.58,1,paleozoic
23268,122283,1000,        ,0,mannville
23269,122283,2000,        ,0,t61
23270,122283,3000,22.56,1,t51
23271,122283,4000,        ,-1,t41
23272,122283,5000,35.36,1,t31
23273,122283,6000,        ,-1,clw_wab
23274,122283,7000,39.62,1,t21
23275,122283,9000,45.11,3,t15
23276,122283,9500,45.11,3,e14
23277,122283,10000,46.94,1,t11
23278,122283,11000,51.82,3,t10.5
23279,122283,12000,55.78,2,e10
23280,122283,13000,55.78,2,mcmurray
23281,122283,14000,82.91,1,paleozoic
23282,122287,1000,        ,0,mannville
23283,122287,2000,        ,0,t61
23284,122287,3000,23.16,1,t51
23285,122287,4000,        ,-1,t41
23286,122287,5000,35.36,1,t31
23287,122287,6000,        ,-1,clw_wab
23288,122287,7000,39.62,1,t21
23289,122287,9000,44.2,3,t15
23290,122287,9500,44.2,3,e14
23291,122287,10000,46.63,1,t11
23292,122287,11000,50.29,2,t10.5
23293,122287,12000,58.83,2,e10
23294,122287,13000,58.83,2,mcmurray
23295,122287,14000,98.15,1,paleozoic
23296,122289,1000,        ,0,mannville
23297,122289,2000,        ,0,t61
23298,122289,3000,38.4,1,t51
23299,122289,4000,        ,-1,t41
23300,122289,5000,49.99,1,t31
23301,122289,6000,        ,-1,clw_wab
23302,122289,7000,54.86,1,t21
23303,122289,9000,58.83,2,t15
23304,122289,9500,58.83,2,e14
23305,122289,10000,61.26,1,t11
23306,122289,11000,66.45,2,t10.5
23307,122289,12000,68.88,2,e10
23308,122289,13000,68.88,2,mcmurray
23309,122289,14000,105.16,1,paleozoic
23310,122290,1000,        ,0,mannville
23311,122290,2000,        ,-1,t61
23312,122290,3000,        ,-1,t51
23313,122290,4000,        ,-1,t41
23314,122290,5000,69,1,t31
23315,122290,6000,        ,-1,clw_wab
23316,122290,7000,73,1,t21
23317,122290,9000,77,3,t15
23318,122290,9500,77,3,e14
23319,122290,10000,79.5,1,t11
23320,122290,11000,83.5,3,t10.5
23321,122290,12000,89,2,e10
23322,122290,13000,89,2,mcmurray
23323,122290,14000,114,1,paleozoic
23324,122293,1000,        ,0,mannville
23325,122293,2000,        ,-1,t61
23326,122293,3000,30.48,1,t51
23327,122293,4000,        ,-1,t41
23328,122293,5000,42.67,2,t31
23329,122293,6000,        ,-1,clw_wab
23330,122293,7000,47.55,1,t21
23331,122293,9000,51.82,2,t15
23332,122293,9500,51.82,2,e14
23333,122293,10000,54.25,1,t11
23334,122293,11000,57.91,3,t10.5
23335,122293,12000,70.71,2,e10
23336,122293,13000,70.71,2,mcmurray
23337,122293,14000,109.73,1,paleozoic
23338,122294,1000,        ,0,mannville
23339,122294,2000,54,1,t61
23340,122294,3000,80,1,t51
23341,122294,4000,        ,-1,t41
23342,122294,5000,90,3,t31
23343,122294,6000,        ,-1,clw_wab
23344,122294,7000,95,1,t21
23345,122294,9000,98,3,t15
23346,122294,9500,98,3,e14
23347,122294,10000,101,1,t11
23348,122294,11000,105,3,t10.5
23349,122294,12000,117.5,2,e10
23350,122294,13000,117.5,2,mcmurray
23351,122294,14000,142,1,paleozoic
23352,122297,1000,        ,0,mannville
23353,122297,2000,82,1,t61
23354,122297,3000,106,1,t51
23355,122297,4000,        ,-1,t41
23356,122297,5000,115,1,t31
23357,122297,6000,116,1,clw_wab
23358,122297,7000,        ,0,t21
23359,122297,9000,        ,0,t15
23360,122297,9500,        ,0,e14
23361,122297,10000,125,2,t11
23362,122297,11000,135.5,3,t10.5
23363,122297,12000,144,1,e10
23364,122297,13000,144,1,mcmurray
23365,122297,14000,157,1,paleozoic
23366,122298,1000,        ,0,mannville
23367,122298,2000,66,1,t61
23368,122298,3000,90.5,1,t51
23369,122298,4000,        ,-1,t41
23370,122298,5000,101,1,t31
23371,122298,6000,        ,-1,clw_wab
23372,122298,7000,104,2,t21
23373,122298,9000,        ,0,t15
23374,122298,9500,        ,0,e14
23375,122298,10000,111.5,3,t11
23376,122298,11000,121.5,3,t10.5
23377,122298,12000,127.5,1,e10
23378,122298,13000,127.5,1,mcmurray
23379,122298,14000,135,1,paleozoic
23380,122300,1000,        ,0,mannville
23381,122300,2000,87,1,t61
23382,122300,3000,111,1,t51
23383,122300,4000,        ,-1,t41
23384,122300,5000,120,1,t31
23385,122300,6000,121,1,clw_wab
23386,122300,7000,        ,0,t21
23387,122300,9000,        ,0,t15
23388,122300,9500,        ,0,e14
23389,122300,10000,130,2,t11
23390,122300,11000,143,3,t10.5
23391,122300,12000,143,3,e10
23392,122300,13000,143,3,mcmurray
23393,122300,14000,184,1,paleozoic
23394,122301,1000,        ,0,mannville
23395,122301,2000,64,1,t61
23396,122301,3000,88.5,1,t51
23397,122301,4000,        ,-1,t41
23398,122301,5000,99,1,t31
23399,122301,6000,        ,-1,clw_wab
23400,122301,7000,102,1,t21
23401,122301,9000,107,3,t15
23402,122301,9500,107,3,e14
23403,122301,10000,110.5,3,t11
23404,122301,11000,116,3,t10.5
23405,122301,12000,121,1,e10
23406,122301,13000,121,1,mcmurray
23407,122301,14000,146,1,paleozoic
23408,122303,1000,        ,0,mannville
23409,122303,2000,81.99,1,t61
23410,122303,3000,105.16,1,t51
23411,122303,4000,        ,-1,t41
23412,122303,5000,113.39,1,t31
23413,122303,6000,114,1,clw_wab
23414,122303,7000,        ,0,t21
23415,122303,9000,        ,0,t15
23416,122303,9500,        ,0,e14
23417,122303,10000,123.75,2,t11
23418,122303,11000,131.67,3,t10.5
23419,122303,12000,139.6,2,e10
23420,122303,13000,139.6,2,mcmurray
23421,122303,14000,149.96,1,paleozoic
23422,122307,1000,68.28,1,mannville
23423,122307,2000,181.66,1,t61
23424,122307,3000,204.52,1,t51
23425,122307,4000,        ,-1,t41
23426,122307,5000,212.45,1,t31
23427,122307,6000,213.06,1,clw_wab
23428,122307,7000,        ,0,t21
23429,122307,9000,        ,0,t15
23430,122307,9500,        ,0,e14
23431,122307,10000,221.28,2,t11
23432,122307,11000,234.7,3,t10.5
23433,122307,12000,246.58,1,e10
23434,122307,13000,246.58,1,mcmurray
23435,122307,14000,261.52,1,paleozoic
23436,122309,1000,        ,-1,mannville
23437,122309,2000,160.93,1,t61
23438,122309,3000,185.32,1,t51
23439,122309,4000,        ,-1,t41
23440,122309,5000,192.94,2,t31
23441,122309,6000,193.55,1,clw_wab
23442,122309,7000,        ,0,t21
23443,122309,9000,        ,0,t15
23444,122309,9500,        ,0,e14
23445,122309,10000,197.21,3,t11
23446,122309,11000,212.75,3,t10.5
23447,122309,12000,230.43,1,e10
23448,122309,13000,230.43,1,mcmurray
23449,122309,14000,245.97,1,paleozoic
23450,122314,1000,101,2,mannville
23451,122314,2000,213,1,t61
23452,122314,3000,238,1,t51
23453,122314,4000,        ,-1,t41
23454,122314,5000,244,2,t31
23455,122314,6000,246,1,clw_wab
23456,122314,7000,        ,0,t21
23457,122314,9000,        ,0,t15
23458,122314,9500,        ,0,e14
23459,122314,10000,255.5,3,t11
23460,122314,11000,263.5,3,t10.5
23461,122314,12000,269,2,e10
23462,122314,13000,269,2,mcmurray
23463,122314,14000,279,1,paleozoic
23464,122317,1000,        ,-1,mannville
23465,122317,2000,195.5,1,t61
23466,122317,3000,221,2,t51
23467,122317,4000,        ,-1,t41
23468,122317,5000,226.5,1,t31
23469,122317,6000,226.5,1,clw_wab
23470,122317,7000,        ,0,t21
23471,122317,9000,        ,0,t15
23472,122317,9500,        ,0,e14
23473,122317,10000,238,3,t11
23474,122317,11000,244,3,t10.5
23475,122317,12000,        ,0,e10
23476,122317,13000,        ,0,mcmurray
23477,122317,14000,251,2,paleozoic
23478,122323,1000,94,3,mannville
23479,122323,2000,211,1,t61
23480,122323,3000,237,2,t51
23481,122323,4000,        ,-1,t41
23482,122323,5000,242.5,1,t31
23483,122323,6000,243.5,1,clw_wab
23484,122323,7000,        ,0,t21
23485,122323,9000,        ,0,t15
23486,122323,9500,        ,0,e14
23487,122323,10000,253,3,t11
23488,122323,11000,260,3,t10.5
23489,122323,12000,        ,0,e10
23490,122323,13000,        ,0,mcmurray
23491,122323,14000,267,1,paleozoic
23492,122326,1000,        ,-1,mannville
23493,122326,2000,214,1,t61
23494,122326,3000,240,2,t51
23495,122326,4000,        ,-1,t41
23496,122326,5000,246,1,t31
23497,122326,6000,248,1,clw_wab
23498,122326,7000,        ,0,t21
23499,122326,9000,        ,0,t15
23500,122326,9500,        ,0,e14
23501,122326,10000,256.5,3,t11
23502,122326,11000,261,3,t10.5
23503,122326,12000,269,3,e10
23504,122326,13000,269,3,mcmurray
23505,122326,14000,278,3,paleozoic
23506,122332,1000,114,2,mannville
23507,122332,2000,230.5,1,t61
23508,122332,3000,256,2,t51
23509,122332,4000,        ,-1,t41
23510,122332,5000,262,2,t31
23511,122332,6000,263.5,1,clw_wab
23512,122332,7000,        ,0,t21
23513,122332,9000,        ,0,t15
23514,122332,9500,        ,0,e14
23515,122332,10000,273,3,t11
23516,122332,11000,283.5,3,t10.5
23517,122332,12000,        ,0,e10
23518,122332,13000,        ,0,mcmurray
23519,122332,14000,292.5,1,paleozoic
23520,122335,1000,201.17,1,mannville
23521,122335,2000,318.82,1,t61
23522,122335,3000,346.86,2,t51
23523,122335,4000,        ,-1,t41
23524,122335,5000,353.26,2,t31
23525,122335,6000,354.48,1,clw_wab
23526,122335,7000,        ,0,t21
23527,122335,9000,        ,0,t15
23528,122335,9500,        ,0,e14
23529,122335,10000,359.05,3,t11
23530,122335,11000,        ,0,t10.5
23531,122335,12000,        ,0,e10
23532,122335,13000,        ,0,mcmurray
23533,122335,14000,363.32,1,paleozoic
23534,122341,1000,341.38,3,mannville
23535,122341,2000,448.06,1,t61
23536,122341,3000,        ,0,t51
23537,122341,4000,        ,-1,t41
23538,122341,5000,        ,0,t31
23539,122341,6000,        ,0,clw_wab
23540,122341,7000,        ,0,t21
23541,122341,9000,        ,0,t15
23542,122341,9500,        ,0,e14
23543,122341,10000,        ,0,t11
23544,122341,11000,        ,0,t10.5
23545,122341,12000,        ,0,e10
23546,122341,13000,        ,0,mcmurray
23547,122341,14000,466.34,1,paleozoic
23548,122499,1000,        ,0,mannville
23549,122499,2000,213,1,t61
23550,122499,3000,229,1,t51
23551,122499,4000,        ,-1,t41
23552,122499,5000,243,1,t31
23553,122499,6000,        ,-1,clw_wab
23554,122499,7000,250,1,t21
23555,122499,9000,257.5,3,t15
23556,122499,9500,257.5,3,e14
23557,122499,10000,259,2,t11
23558,122499,11000,261,3,t10.5
23559,122499,12000,261,2,e10
23560,122499,13000,261,2,mcmurray
23561,122499,14000,335.5,1,paleozoic
23562,122502,1000,        ,0,mannville
23563,122502,2000,216,1,t61
23564,122502,3000,232.5,1,t51
23565,122502,4000,        ,-1,t41
23566,122502,5000,246,1,t31
23567,122502,6000,        ,-1,clw_wab
23568,122502,7000,253,1,t21
23569,122502,9000,260.5,3,t15
23570,122502,9500,260.5,3,e14
23571,122502,10000,262,1,t11
23572,122502,11000,264,3,t10.5
23573,122502,12000,264,1,e10
23574,122502,13000,264,1,mcmurray
23575,122502,14000,335,1,paleozoic
23576,122505,1000,        ,0,mannville
23577,122505,2000,171,1,t61
23578,122505,3000,188,1,t51
23579,122505,4000,        ,-1,t41
23580,122505,5000,202,1,t31
23581,122505,6000,        ,-1,clw_wab
23582,122505,7000,208,1,t21
23583,122505,9000,215.5,3,t15
23584,122505,9500,215.5,3,e14
23585,122505,10000,217.5,3,t11
23586,122505,11000,221,3,t10.5
23587,122505,12000,221,3,e10
23588,122505,13000,221,3,mcmurray
23589,122505,14000,297,1,paleozoic
23590,122555,1000,        ,0,mannville
23591,122555,2000,127,1,t61
23592,122555,3000,146,1,t51
23593,122555,4000,        ,-1,t41
23594,122555,5000,161,1,t31
23595,122555,6000,        ,-1,clw_wab
23596,122555,7000,167.5,1,t21
23597,122555,9000,175,3,t15
23598,122555,9500,175,3,e14
23599,122555,10000,177,3,t11
23600,122555,11000,180.5,3,t10.5
23601,122555,12000,180.5,2,e10
23602,122555,13000,180.5,2,mcmurray
23603,122555,14000,250,2,paleozoic
23604,122595,1000,        ,0,mannville
23605,122595,2000,        ,0,t61
23606,122595,3000,65,1,t51
23607,122595,4000,        ,-1,t41
23608,122595,5000,78.5,1,t31
23609,122595,6000,        ,-1,clw_wab
23610,122595,7000,85,1,t21
23611,122595,9000,92,3,t15
23612,122595,9500,92,3,e14
23613,122595,10000,94,3,t11
23614,122595,11000,98,3,t10.5
23615,122595,12000,98,3,e10
23616,122595,13000,98,3,mcmurray
23617,122595,14000,183.5,1,paleozoic
23618,122616,1000,        ,0,mannville
23619,122616,2000,        ,0,t61
23620,122616,3000,        ,0,t51
23621,122616,4000,        ,-1,t41
23622,122616,5000,133,1,t31
23623,122616,6000,        ,-1,clw_wab
23624,122616,7000,139.5,1,t21
23625,122616,9000,147,3,t15
23626,122616,9500,147,3,e14
23627,122616,10000,149,3,t11
23628,122616,11000,152,3,t10.5
23629,122616,12000,152,3,e10
23630,122616,13000,152,3,mcmurray
23631,122616,14000,231,1,paleozoic
23632,122781,1000,        ,0,mannville
23633,122781,2000,        ,0,t61
23634,122781,3000,        ,0,t51
23635,122781,4000,        ,-1,t41
23636,122781,5000,        ,0,t31
23637,122781,6000,        ,-1,clw_wab
23638,122781,7000,        ,0,t21
23639,122781,9000,        ,-1,t15
23640,122781,9500,        ,-1,e14
23641,122781,10000,13,2,t11
23642,122781,11000,15,3,t10.5
23643,122781,12000,18,3,e10
23644,122781,13000,18,3,mcmurray
23645,122781,14000,122,1,paleozoic
23646,122903,1000,        ,0,mannville
23647,122903,2000,        ,0,t61
23648,122903,3000,        ,0,t51
23649,122903,4000,        ,-1,t41
23650,122903,5000,        ,0,t31
23651,122903,6000,        ,-1,clw_wab
23652,122903,7000,        ,0,t21
23653,122903,9000,        ,0,t15
23654,122903,9500,        ,0,e14
23655,122903,10000,        ,0,t11
23656,122903,11000,        ,0,t10.5
23657,122903,12000,        ,0,e10
23658,122903,13000,4.57,3,mcmurray
23659,122903,14000,99.67,1,paleozoic
23660,122982,1000,        ,0,mannville
23661,122982,2000,        ,0,t61
23662,122982,3000,        ,0,t51
23663,122982,4000,        ,-1,t41
23664,122982,5000,        ,0,t31
23665,122982,6000,        ,-1,clw_wab
23666,122982,7000,        ,0,t21
23667,122982,9000,        ,0,t15
23668,122982,9500,        ,0,e14
23669,122982,10000,        ,0,t11
23670,122982,11000,        ,0,t10.5
23671,122982,12000,        ,0,e10
23672,122982,13000,6,3,mcmurray
23673,122982,14000,83,1,paleozoic
23674,123024,1000,        ,0,mannville
23675,123024,2000,        ,0,t61
23676,123024,3000,        ,0,t51
23677,123024,4000,        ,-1,t41
23678,123024,5000,        ,0,t31
23679,123024,6000,        ,-1,clw_wab
23680,123024,7000,        ,0,t21
23681,123024,9000,        ,0,t15
23682,123024,9500,        ,0,e14
23683,123024,10000,        ,0,t11
23684,123024,11000,        ,0,t10.5
23685,123024,12000,        ,0,e10
23686,123024,13000,2.74,3,mcmurray
23687,123024,14000,78.33,1,paleozoic
23688,123262,1000,        ,0,mannville
23689,123262,2000,        ,0,t61
23690,123262,3000,        ,0,t51
23691,123262,4000,        ,-1,t41
23692,123262,5000,        ,0,t31
23693,123262,6000,        ,-1,clw_wab
23694,123262,7000,        ,0,t21
23695,123262,9000,        ,0,t15
23696,123262,9500,        ,0,e14
23697,123262,10000,        ,0,t11
23698,123262,11000,        ,0,t10.5
23699,123262,12000,        ,0,e10
23700,123262,13000,7,3,mcmurray
23701,123262,14000,75,1,paleozoic
23702,123293,1000,        ,0,mannville
23703,123293,2000,        ,0,t61
23704,123293,3000,        ,0,t51
23705,123293,4000,        ,-1,t41
23706,123293,5000,        ,0,t31
23707,123293,6000,        ,-1,clw_wab
23708,123293,7000,        ,0,t21
23709,123293,9000,        ,0,t15
23710,123293,9500,        ,0,e14
23711,123293,10000,        ,0,t11
23712,123293,11000,        ,0,t10.5
23713,123293,12000,        ,0,e10
23714,123293,13000,5,3,mcmurray
23715,123293,14000,78,1,paleozoic
23716,123417,1000,        ,0,mannville
23717,123417,2000,        ,0,t61
23718,123417,3000,        ,0,t51
23719,123417,4000,        ,-1,t41
23720,123417,5000,        ,0,t31
23721,123417,6000,        ,-1,clw_wab
23722,123417,7000,        ,0,t21
23723,123417,9000,        ,0,t15
23724,123417,9500,        ,0,e14
23725,123417,10000,16.15,3,t11
23726,123417,11000,18.59,3,t10.5
23727,123417,12000,22.56,2,e10
23728,123417,13000,22.56,2,mcmurray
23729,123417,14000,64.92,1,paleozoic
23730,123424,1000,        ,0,mannville
23731,123424,2000,        ,0,t61
23732,123424,3000,        ,0,t51
23733,123424,4000,        ,-1,t41
23734,123424,5000,        ,0,t31
23735,123424,6000,        ,-1,clw_wab
23736,123424,7000,        ,0,t21
23737,123424,9000,        ,0,t15
23738,123424,9500,        ,0,e14
23739,123424,10000,        ,0,t11
23740,123424,11000,        ,0,t10.5
23741,123424,12000,        ,0,e10
23742,123424,13000,8.23,3,mcmurray
23743,123424,14000,45.72,1,paleozoic
23744,123442,1000,        ,0,mannville
23745,123442,2000,        ,0,t61
23746,123442,3000,        ,0,t51
23747,123442,4000,        ,-1,t41
23748,123442,5000,        ,0,t31
23749,123442,6000,        ,-1,clw_wab
23750,123442,7000,        ,0,t21
23751,123442,9000,        ,0,t15
23752,123442,9500,        ,0,e14
23753,123442,10000,10.67,3,t11
23754,123442,11000,15.85,3,t10.5
23755,123442,12000,17.68,2,e10
23756,123442,13000,17.68,2,mcmurray
23757,123442,14000,62.18,1,paleozoic
23758,123465,1000,        ,0,mannville
23759,123465,2000,        ,0,t61
23760,123465,3000,        ,0,t51
23761,123465,4000,        ,-1,t41
23762,123465,5000,        ,0,t31
23763,123465,6000,        ,-1,clw_wab
23764,123465,7000,        ,0,t21
23765,123465,9000,        ,0,t15
23766,123465,9500,        ,0,e14
23767,123465,10000,        ,0,t11
